0	Y	610406398	13	ピメノールカプセル５０ｍｇ	15	ﾋﾟﾒﾉｰﾙｶﾌﾟｾﾙ50MG	15	4	カプセル	1	39.20	0	0	0	0	0	0	0	0	0	0	0	1	45.90	0	0	1		20250401	99999999
0	Y	610406399	14	ピメノールカプセル１００ｍｇ	16	ﾋﾟﾒﾉｰﾙｶﾌﾟｾﾙ100MG	15	4	カプセル	1	70.00	0	0	0	0	0	0	0	0	0	0	0	1	80.10	0	0	1		20250401	99999999
0	Y	610406401	10	アレギサール錠５ｍｇ	14	ｱﾚｷﾞｻｰﾙｼﾞｮｳ5MG	16	1	錠	1	20.10	0	0	0	0	0	0	0	0	0	1	0	1	21.90	0	0	1		20250401	99999999
0	Y	610406402	15	インフリーＳカプセル２００ｍｇ	16	ｲﾝﾌﾘｰSｶﾌﾟｾﾙ200MG	15	4	カプセル	1	18.70	0	0	0	0	0	0	0	0	0	0	0	1	20.60	0	0	1		20250401	99999999
0	Y	610406406	10	ペミラストン錠５ｍｇ	14	ﾍﾟﾐﾗｽﾄﾝｼﾞｮｳ5MG	16	1	錠	1	13.70	0	0	0	0	0	0	0	0	0	1	0	1	14.90	0	0	1		20250401	99999999
0	Y	610406407	14	ユニコン錠２００　２００ｍｇ	11	ﾕﾆｺﾝｼﾞｮｳ200	16	1	錠	1	12.40	0	0	0	0	0	0	0	0	0	0	0	1	12.40	0	0	1		20250401	99999999
0	Y	610406408	14	ユニコン錠４００　４００ｍｇ	11	ﾕﾆｺﾝｼﾞｮｳ400	16	1	錠	1	12.40	0	0	0	0	0	0	0	0	0	0	0	1	12.40	0	0	1		20250401	99999999
0	Y	610407001	17	アイピーディカプセル５０　５０ｍｇ	15	ｱｲﾋﾟｰﾃﾞｨｶﾌﾟｾﾙ50	15	4	カプセル	1	13.40	0	0	0	0	0	0	0	0	0	0	0	1	15.80	0	0	1		20250401	99999999
0	Y	610407002	19	アイピーディカプセル１００　１００ｍｇ	16	ｱｲﾋﾟｰﾃﾞｨｶﾌﾟｾﾙ100	15	4	カプセル	1	14.30	0	0	0	0	0	0	0	0	0	0	0	1	16.90	0	0	1		20250401	99999999
0	Y	610407003	13	スプレンジール錠２．５ｍｇ	18	ｽﾌﾟﾚﾝｼﾞｰﾙｼﾞｮｳ2.5MG	16	1	錠	1	10.40	0	0	0	0	0	0	0	0	0	1	0	1	10.80	0	0	1		20250401	99999999
0	Y	610407004	11	スプレンジール錠５ｍｇ	16	ｽﾌﾟﾚﾝｼﾞｰﾙｼﾞｮｳ5MG	16	1	錠	1	18.10	0	0	0	0	0	0	0	0	0	1	0	1	19.70	0	0	1		20250401	99999999
0	Y	610407005	11	デタントールＲ錠３ｍｇ	15	ﾃﾞﾀﾝﾄｰﾙRｼﾞｮｳ3MG	16	1	錠	1	26.60	0	0	0	0	0	0	0	0	0	0	0	1	30.00	0	0	1		20250401	99999999
0	Y	610407006	11	デタントールＲ錠６ｍｇ	15	ﾃﾞﾀﾝﾄｰﾙRｼﾞｮｳ6MG	16	1	錠	1	51.80	0	0	0	0	0	0	0	0	0	0	0	1	59.10	0	0	1		20250401	99999999
0	Y	610407019	12	カルバン錠２５　２５ｍｇ	11	ｶﾙﾊﾞﾝｼﾞｮｳ25	16	1	錠	1	17.40	0	0	0	0	0	0	0	0	0	0	0	1	17.40	0	0	1		20250401	99999999
0	Y	610407020	12	カルバン錠５０　５０ｍｇ	11	ｶﾙﾊﾞﾝｼﾞｮｳ50	16	1	錠	1	30.80	0	0	0	0	0	0	0	0	0	0	0	1	32.20	0	0	1		20250401	99999999
0	Y	610407021	14	カルバン錠１００　１００ｍｇ	12	ｶﾙﾊﾞﾝｼﾞｮｳ100	16	1	錠	1	43.80	0	0	0	0	0	0	0	0	0	0	0	1	47.80	0	0	1		20250401	99999999
0	Y	610407022	14	フェアストン錠４０　４０ｍｇ	12	ﾌｪｱｽﾄﾝｼﾞｮｳ40	16	1	錠	1	132.50	0	0	0	0	0	0	0	0	0	0	0	1	155.40	0	0	1		20250401	99999999
0	Y	610407025	7	エンシュア・Ｈ	06	ｴﾝｼｭｱH	36	2	ｍＬ	1	0.91	0	0	0	0	0	0	0	0	0	0	0	1	0.91	0	0	1		20250401	99999999
0	Y	610407028	13	ベザトールＳＲ錠１００ｍｇ	18	ﾍﾞｻﾞﾄｰﾙSRｼﾞｮｳ100MG	16	1	錠	1	10.60	0	0	0	0	0	0	0	0	0	1	0	1	12.50	0	0	1		20250401	99999999
0	Y	610407112	7	本草加工ブシ末	13	ﾎﾝｿﾞｳｶｺｳﾌﾞｼﾏﾂ	33	1	ｇ	1	9.80	0	0	0	0	0	0	0	0	0	1	0	1	10.00	0	0	1		20250401	99999999
0	Y	610407122	16	メチルテストステロン錠　１０ｍｇ	14	ﾒﾁﾙﾃｽﾄｽﾃﾛﾝｼﾞｮｳ	16	1	錠	1	17.60	0	0	0	0	0	0	0	0	0	1	0	1	17.60	0	0	1		20250401	99999999
0	Y	610407139	9	カイトリル錠１ｍｇ	12	ｶｲﾄﾘﾙｼﾞｮｳ1MG	16	1	錠	1	297.10	0	0	0	0	0	0	0	0	0	0	0	1	328.70	0	0	1		20250401	99999999
0	Y	610407140	9	ガナトン錠５０ｍｇ	13	ｶﾞﾅﾄﾝｼﾞｮｳ50MG	16	1	錠	1	9.20	0	0	0	0	0	0	0	0	0	0	0	1	10.20	0	0	1		20250401	99999999
0	Y	610407141	12	グラケーカプセル１５ｍｇ	14	ｸﾞﾗｹｰｶﾌﾟｾﾙ15MG	15	4	カプセル	1	14.40	0	0	0	0	0	0	0	0	0	0	0	1	16.50	0	0	1		20250401	99999999
0	Y	610407147	11	アテレック錠５　５ｍｇ	10	ｱﾃﾚｯｸｼﾞｮｳ5	16	1	錠	1	14.10	0	0	0	0	0	0	0	0	0	1	0	1	16.20	0	0	1		20250401	99999999
0	Y	610407148	13	アテレック錠１０　１０ｍｇ	11	ｱﾃﾚｯｸｼﾞｮｳ10	16	1	錠	1	23.70	0	0	0	0	0	0	0	0	0	1	0	1	27.10	0	0	1		20250401	99999999
0	Y	610407158	10	バレオン錠２００ｍｇ	14	ﾊﾞﾚｵﾝｼﾞｮｳ200MG	16	1	錠	1	93.40	0	0	0	0	0	0	0	0	0	0	0	1	95.40	0	0	1		20250401	99999999
0	Y	610407332	9	トチモトのトチュウ	09	ﾄﾁﾓﾄﾉﾄﾁｭｳ	33	1	ｇ	1	3.43	0	0	0	0	0	0	0	0	0	3	0	1	3.43	0	0	1		20250401	99999999
0	Y	610407333	12	トチモトのバクガ（麦芽）	15	ﾄﾁﾓﾄﾉﾊﾞｸｶﾞﾊﾞｸｶﾞ	33	1	ｇ	1	1.84	0	0	0	0	0	0	0	0	0	3	610412136	1	1.84	0	0	1		20250401	99999999
0	Y	610407429	11	ボンゾール錠１００ｍｇ	16	ﾎﾞﾝｿﾞｰﾙｼﾞｮｳ100MG	16	1	錠	1	100.00	0	0	0	0	0	0	0	0	0	0	0	1	119.90	0	0	1		20250401	99999999
0	Y	610407430	11	ボンゾール錠２００ｍｇ	16	ﾎﾞﾝｿﾞｰﾙｼﾞｮｳ200MG	16	1	錠	1	248.30	0	0	0	0	0	0	0	0	0	0	0	1	278.90	0	0	1		20250401	99999999
0	Y	610407447	11	ムコダイン錠５００ｍｇ	15	ﾑｺﾀﾞｲﾝｼﾞｮｳ500MG	16	1	錠	1	10.40	0	0	0	0	0	0	0	0	0	1	0	1	10.10	0	0	1		20250401	99999999
0	Y	610408002	15	ｌ－メントール「コザカイ・Ｍ」	13	L-ﾒﾝﾄｰﾙｺｻﾞｶｲM	33	1	ｇ	1	20.40	0	0	0	0	0	0	0	0	0	1	0	1	20.40	0	0	1		20250401	99999999
0	Y	610408026	11	ウチダのアセンヤク末Ｍ	13	ｳﾁﾀﾞﾉｱｾﾝﾔｸﾏﾂM	33	1	ｇ	1	1.56	0	0	0	0	0	0	0	0	0	3	615100048	1	1.56	0	0	1		20250401	99999999
0	Y	610408027	9	ウチダのアマチャＭ	10	ｳﾁﾀﾞﾉｱﾏﾁｬM	33	1	ｇ	1	4.69	0	0	0	0	0	0	0	0	0	3	615100049	1	4.69	0	0	1		20250401	99999999
0	Y	610408028	10	ウチダのアマチャ末Ｍ	12	ｳﾁﾀﾞﾉｱﾏﾁｬﾏﾂM	33	1	ｇ	1	4.63	0	0	0	0	0	0	0	0	0	3	615100050	1	4.63	0	0	1		20250401	99999999
0	Y	610408029	9	ウチダのアロエ末Ｍ	11	ｳﾁﾀﾞﾉｱﾛｴﾏﾂM	33	1	ｇ	1	4.10	0	0	0	0	0	0	0	0	0	3	615100051	1	4.10	0	0	1		20250401	99999999
0	Y	610408030	10	ウチダのウイキョウＭ	11	ｳﾁﾀﾞﾉｳｲｷｮｳM	33	1	ｇ	1	1.83	0	0	0	0	0	0	0	0	0	3	615100055	1	1.83	0	0	1		20250401	99999999
0	Y	610408031	10	ウチダのウワウルシＭ	11	ｳﾁﾀﾞﾉｳﾜｳﾙｼM	33	1	ｇ	1	1.89	0	0	0	0	0	0	0	0	0	3	615100063	1	1.89	0	0	1		20250401	99999999
0	Y	610408032	9	ウチダのエイジツＭ	11	ｳﾁﾀﾞﾉｴｲｼﾞﾂM	33	1	ｇ	1	1.04	0	0	0	0	0	0	0	0	0	3	615100064	1	1.04	0	0	1		20250401	99999999
0	Y	610408033	10	ウチダのエイジツ末Ｍ	13	ｳﾁﾀﾞﾉｴｲｼﾞﾂﾏﾂM	33	1	ｇ	1	1.30	0	0	0	0	0	0	0	0	0	3	615100065	1	1.30	0	0	1		20250401	99999999
0	Y	610408034	10	ウチダのエンゴサクＭ	12	ｳﾁﾀﾞﾉｴﾝｺﾞｻｸM	33	1	ｇ	1	4.94	0	0	0	0	0	0	0	0	0	3	615100066	1	4.94	0	0	1		20250401	99999999
0	Y	610408035	9	ウチダのオウレンＭ	10	ｳﾁﾀﾞﾉｵｳﾚﾝM	33	1	ｇ	1	9.03	0	0	0	0	0	0	0	0	0	3	615100124	1	9.03	0	0	1		20250401	99999999
0	Y	610408036	10	ウチダのオウレン末Ｍ	12	ｳﾁﾀﾞﾉｵｳﾚﾝﾏﾂM	33	1	ｇ	1	16.76	0	0	0	0	0	0	0	0	0	3	615100125	1	16.76	0	0	1		20250401	99999999
0	Y	610408037	8	ウチダのオウギＭ	10	ｳﾁﾀﾞﾉｵｳｷﾞM	33	1	ｇ	1	2.60	0	0	0	0	0	0	0	0	0	3	0	1	2.60	0	0	1		20250401	99999999
0	Y	610408038	9	ウチダのオウゴンＭ	11	ｳﾁﾀﾞﾉｵｳｺﾞﾝM	33	1	ｇ	1	2.00	0	0	0	0	0	0	0	0	0	3	615100119	1	2.00	0	0	1		20250401	99999999
0	Y	610408039	10	ウチダのオウゴン末Ｍ	13	ｳﾁﾀﾞﾉｵｳｺﾞﾝﾏﾂM	33	1	ｇ	1	2.28	0	0	0	0	0	0	0	0	0	3	615100120	1	2.28	0	0	1		20250401	99999999
0	Y	610408040	9	ウチダのオウバクＭ	11	ｳﾁﾀﾞﾉｵｳﾊﾞｸM	33	1	ｇ	1	2.73	0	0	0	0	0	0	0	0	0	3	615100121	1	2.73	0	0	1		20250401	99999999
0	Y	610408041	10	ウチダのオウバク末Ｍ	13	ｳﾁﾀﾞﾉｵｳﾊﾞｸﾏﾂM	33	1	ｇ	1	3.10	0	0	0	0	0	0	0	0	0	3	615100122	1	3.10	0	0	1		20250401	99999999
0	Y	610408042	8	ウチダのオンジＭ	10	ｳﾁﾀﾞﾉｵﾝｼﾞM	33	1	ｇ	1	4.04	0	0	0	0	0	0	0	0	0	3	615100126	1	4.04	0	0	1		20250401	99999999
0	Y	610408043	9	ウチダのオンジ末Ｍ	12	ｳﾁﾀﾞﾉｵﾝｼﾞﾏﾂM	33	1	ｇ	1	3.21	0	0	0	0	0	0	0	0	0	3	615100127	1	3.21	0	0	1		20250401	99999999
0	Y	610408044	9	ウチダのカッコンＭ	10	ｳﾁﾀﾞﾉｶｯｺﾝM	33	1	ｇ	1	1.71	0	0	0	0	0	0	0	0	0	3	615100133	1	1.71	0	0	1		20250401	99999999
0	Y	610408045	10	ウチダのカノコソウＭ	11	ｳﾁﾀﾞﾉｶﾉｺｿｳM	33	1	ｇ	1	4.60	0	0	0	0	0	0	0	0	0	3	615100174	1	4.60	0	0	1		20250401	99999999
0	Y	610408046	11	ウチダのカノコソウ末Ｍ	13	ｳﾁﾀﾞﾉｶﾉｺｿｳﾏﾂM	33	1	ｇ	1	5.06	0	0	0	0	0	0	0	0	0	3	615100175	1	5.06	0	0	1		20250401	99999999
0	Y	610408047	9	ウチダのカロコンＭ	10	ｳﾁﾀﾞﾉｶﾛｺﾝM	33	1	ｇ	1	1.73	0	0	0	0	0	0	0	0	0	3	615100177	1	1.73	0	0	1		20250401	99999999
0	Y	610408048	9	ウチダのカンゾウＭ	11	ｳﾁﾀﾞﾉｶﾝｿﾞｳM	33	1	ｇ	1	2.13	0	0	0	0	0	0	0	0	0	3	615100179	1	2.13	0	0	1		20250401	99999999
0	Y	610408050	10	ウチダのカンゾウ末Ｍ	13	ｳﾁﾀﾞﾉｶﾝｿﾞｳﾏﾂM	33	1	ｇ	1	3.20	0	0	0	0	0	0	0	0	0	3	615100180	1	3.20	0	0	1		20250401	99999999
0	Y	610408051	9	ウチダのカゴソウＭ	11	ｳﾁﾀﾞﾉｶｺﾞｿｳM	33	1	ｇ	1	1.78	0	0	0	0	0	0	0	0	0	3	615100129	1	1.78	0	0	1		20250401	99999999
0	Y	610408052	10	ウチダのキョウニンＭ	11	ｳﾁﾀﾞﾉｷｮｳﾆﾝM	33	1	ｇ	1	1.59	0	0	0	0	0	0	0	0	0	3	615100194	1	1.59	0	0	1		20250401	99999999
0	Y	610408053	9	ウチダのキキョウＭ	10	ｳﾁﾀﾞﾉｷｷｮｳM	33	1	ｇ	1	2.82	0	0	0	0	0	0	0	0	0	3	615100186	1	2.82	0	0	1		20250401	99999999
0	Y	610408054	10	ウチダのキキョウ末Ｍ	12	ｳﾁﾀﾞﾉｷｷｮｳﾏﾂM	33	1	ｇ	1	2.59	0	0	0	0	0	0	0	0	0	3	615100187	1	2.59	0	0	1		20250401	99999999
0	Y	610408055	9	ウチダのキササゲＭ	11	ｳﾁﾀﾞﾉｷｻｻｹﾞM	33	1	ｇ	1	1.94	0	0	0	0	0	0	0	0	0	3	615100189	1	1.94	0	0	1		20250401	99999999
0	Y	610408056	8	ウチダのキジツＭ	10	ｳﾁﾀﾞﾉｷｼﾞﾂM	33	1	ｇ	1	1.44	0	0	0	0	0	0	0	0	0	3	0	1	1.44	0	0	1		20250401	99999999
0	Y	610408057	8	ウチダのクジンＭ	10	ｳﾁﾀﾞﾉｸｼﾞﾝM	33	1	ｇ	1	1.43	0	0	0	0	0	0	0	0	0	3	615100199	1	1.43	0	0	1		20250401	99999999
0	Y	610408058	9	ウチダのクジン末Ｍ	12	ｳﾁﾀﾞﾉｸｼﾞﾝﾏﾂM	33	1	ｇ	1	1.71	0	0	0	0	0	0	0	0	0	3	615100200	1	1.71	0	0	1		20250401	99999999
0	Y	610408059	8	ウチダのケイヒＭ	09	ｳﾁﾀﾞﾉｹｲﾋM	33	1	ｇ	1	1.62	0	0	0	0	0	0	0	0	0	3	615100203	1	1.62	0	0	1		20250401	99999999
0	Y	610408060	9	ウチダのケイヒ末Ｍ	11	ｳﾁﾀﾞﾉｹｲﾋﾏﾂM	33	1	ｇ	1	2.19	0	0	0	0	0	0	0	0	0	3	615100204	1	2.19	0	0	1		20250401	99999999
0	Y	610408061	9	ウチダのケイガイＭ	11	ｳﾁﾀﾞﾉｹｲｶﾞｲM	33	1	ｇ	1	1.75	0	0	0	0	0	0	0	0	0	3	615100202	1	1.75	0	0	1		20250401	99999999
0	Y	610408062	10	ウチダのケツメイシＭ	11	ｳﾁﾀﾞﾉｹﾂﾒｲｼM	33	1	ｇ	1	0.77	0	0	0	0	0	0	0	0	0	3	615100205	1	0.63	0	0	1		20250401	99999999
0	Y	610408063	9	ウチダのケンゴシＭ	11	ｳﾁﾀﾞﾉｹﾝｺﾞｼM	33	1	ｇ	1	0.97	0	0	0	0	0	0	0	0	0	3	615100206	1	0.97	0	0	1		20250401	99999999
0	Y	610408064	8	ウチダのコウカＭ	09	ｳﾁﾀﾞﾉｺｳｶM	33	1	ｇ	1	4.93	0	0	0	0	0	0	0	0	0	3	615100212	1	4.93	0	0	1		20250401	99999999
0	Y	610408065	9	ウチダのコウジンＭ	11	ｳﾁﾀﾞﾉｺｳｼﾞﾝM	33	1	ｇ	1	13.00	0	0	0	0	0	0	0	0	0	3	0	1	13.00	0	0	1		20250401	99999999
0	Y	610408066	9	ウチダのコウブシＭ	11	ｳﾁﾀﾞﾉｺｳﾌﾞｼM	33	1	ｇ	1	1.26	0	0	0	0	0	0	0	0	0	3	615100214	1	1.26	0	0	1		20250401	99999999
0	Y	610408067	10	ウチダのコウブシ末Ｍ	13	ｳﾁﾀﾞﾉｺｳﾌﾞｼﾏﾂM	33	1	ｇ	1	1.32	0	0	0	0	0	0	0	0	0	3	615100215	1	1.32	0	0	1		20250401	99999999
0	Y	610408068	9	ウチダのコウベイＭ	11	ｳﾁﾀﾞﾉｺｳﾍﾞｲM	33	1	ｇ	1	1.44	0	0	0	0	0	0	0	0	0	3	615100216	1	1.44	0	0	1		20250401	99999999
0	Y	610408069	9	ウチダのコウボクＭ	11	ｳﾁﾀﾞﾉｺｳﾎﾞｸM	33	1	ｇ	1	1.82	0	0	0	0	0	0	0	0	0	3	615100218	1	1.82	0	0	1		20250401	99999999
0	Y	610408070	10	ウチダのコウボク末Ｍ	13	ｳﾁﾀﾞﾉｺｳﾎﾞｸﾏﾂM	33	1	ｇ	1	2.14	0	0	0	0	0	0	0	0	0	3	0	1	2.14	0	0	1		20250401	99999999
0	Y	610408071	9	ウチダのコロンボＭ	11	ｳﾁﾀﾞﾉｺﾛﾝﾎﾞM	33	1	ｇ	1	1.23	0	0	0	0	0	0	0	0	0	3	615100220	1	1.23	0	0	1		20250401	99999999
0	Y	610408072	10	ウチダのコロンボ末Ｍ	13	ｳﾁﾀﾞﾉｺﾛﾝﾎﾞﾏﾂM	33	1	ｇ	1	1.54	0	0	0	0	0	0	0	0	0	3	615100221	1	1.54	0	0	1		20250401	99999999
0	Y	610408073	8	ウチダのサイコＭ	09	ｳﾁﾀﾞﾉｻｲｺM	33	1	ｇ	1	4.61	0	0	0	0	0	0	0	0	0	3	615100228	1	4.61	0	0	1		20250401	99999999
0	Y	610408074	9	ウチダのサイシンＭ	10	ｳﾁﾀﾞﾉｻｲｼﾝM	33	1	ｇ	1	7.20	0	0	0	0	0	0	0	0	0	3	615100229	1	7.20	0	0	1		20250401	99999999
0	Y	610408075	9	ウチダのサフランＭ	10	ｳﾁﾀﾞﾉｻﾌﾗﾝM	33	1	ｇ	1	392.40	0	0	0	0	0	0	0	0	0	3	0	1	392.40	0	0	1		20250401	99999999
0	Y	610408076	10	ウチダのサンキライＭ	11	ｳﾁﾀﾞﾉｻﾝｷﾗｲM	33	1	ｇ	1	1.50	0	0	0	0	0	0	0	0	0	3	615100231	1	1.50	0	0	1		20250401	99999999
0	Y	610408077	11	ウチダのサンキライ末Ｍ	13	ｳﾁﾀﾞﾉｻﾝｷﾗｲﾏﾂM	33	1	ｇ	1	1.50	0	0	0	0	0	0	0	0	0	3	615100232	1	1.50	0	0	1		20250401	99999999
0	Y	610408078	10	ウチダのサンシュユＭ	11	ｳﾁﾀﾞﾉｻﾝｼｭﾕM	33	1	ｇ	1	5.66	0	0	0	0	0	0	0	0	0	3	615100236	1	5.69	0	0	1		20250401	99999999
0	Y	610408079	10	ウチダのサンショウＭ	11	ｳﾁﾀﾞﾉｻﾝｼｮｳM	33	1	ｇ	1	26.70	0	0	0	0	0	0	0	0	0	3	615100237	1	26.70	0	0	1		20250401	99999999
0	Y	610408080	11	ウチダのサンショウ末Ｍ	13	ｳﾁﾀﾞﾉｻﾝｼｮｳﾏﾂM	33	1	ｇ	1	10.19	0	0	0	0	0	0	0	0	0	3	615100238	1	10.19	0	0	1		20250401	99999999
0	Y	610408081	9	ウチダのサンシシＭ	10	ｳﾁﾀﾞﾉｻﾝｼｼM	33	1	ｇ	1	1.59	0	0	0	0	0	0	0	0	0	3	615100234	1	1.59	0	0	1		20250401	99999999
0	Y	610408082	10	ウチダのサンシシ末Ｍ	12	ｳﾁﾀﾞﾉｻﾝｼｼﾏﾂM	33	1	ｇ	1	2.08	0	0	0	0	0	0	0	0	0	3	615100235	1	2.08	0	0	1		20250401	99999999
0	Y	610408083	9	ウチダのサンヤクＭ	10	ｳﾁﾀﾞﾉｻﾝﾔｸM	33	1	ｇ	1	2.00	0	0	0	0	0	0	0	0	0	3	0	1	2.00	0	0	1		20250401	99999999
0	Y	610408084	10	ウチダのシャクヤクＭ	11	ｳﾁﾀﾞﾉｼｬｸﾔｸM	33	1	ｇ	1	2.87	0	0	0	0	0	0	0	0	0	3	615100256	1	2.87	0	0	1		20250401	99999999
0	Y	610408085	11	ウチダのシャクヤク末Ｍ	13	ｳﾁﾀﾞﾉｼｬｸﾔｸﾏﾂM	33	1	ｇ	1	2.91	0	0	0	0	0	0	0	0	0	3	615100257	1	2.91	0	0	1		20250401	99999999
0	Y	610408086	10	ウチダのシャゼンシＭ	12	ｳﾁﾀﾞﾉｼｬｾﾞﾝｼM	33	1	ｇ	1	1.23	0	0	0	0	0	0	0	0	0	3	615100259	1	1.23	0	0	1		20250401	99999999
0	Y	610408087	11	ウチダのシャゼンソウＭ	13	ｳﾁﾀﾞﾉｼｬｾﾞﾝｿｳM	33	1	ｇ	1	1.34	0	0	0	0	0	0	0	0	0	3	615100260	1	1.34	0	0	1		20250401	99999999
0	Y	610408088	10	ウチダのシュクシャＭ	11	ｳﾁﾀﾞﾉｼｭｸｼｬM	33	1	ｇ	1	4.63	0	0	0	0	0	0	0	0	0	3	0	1	4.63	0	0	1		20250401	99999999
0	Y	610408089	11	ウチダのシュクシャ末Ｍ	13	ｳﾁﾀﾞﾉｼｭｸｼｬﾏﾂM	33	1	ｇ	1	5.59	0	0	0	0	0	0	0	0	0	3	615100262	1	5.59	0	0	1		20250401	99999999
0	Y	610408090	11	ウチダのショウキョウＭ	12	ｳﾁﾀﾞﾉｼｮｳｷｮｳM	33	1	ｇ	1	1.55	0	0	0	0	0	0	0	0	0	3	615100263	1	1.55	0	0	1		20250401	99999999
0	Y	610408091	12	ウチダのショウキョウ末Ｍ	14	ｳﾁﾀﾞﾉｼｮｳｷｮｳﾏﾂM	33	1	ｇ	1	1.73	0	0	0	0	0	0	0	0	0	3	615100264	1	1.73	0	0	1		20250401	99999999
0	Y	610408092	9	ウチダのショウマＭ	10	ｳﾁﾀﾞﾉｼｮｳﾏM	33	1	ｇ	1	1.27	0	0	0	0	0	0	0	0	0	3	615100268	1	1.27	0	0	1		20250401	99999999
0	Y	610408093	10	ウチダのショウズクＭ	12	ｳﾁﾀﾞﾉｼｮｳｽﾞｸM	33	1	ｇ	1	10.60	0	0	0	0	0	0	0	0	0	3	615100265	1	10.60	0	0	1		20250401	99999999
0	Y	610408094	8	ウチダのシコンＭ	09	ｳﾁﾀﾞﾉｼｺﾝM	33	1	ｇ	1	3.18	0	0	0	0	0	0	0	0	0	3	615100252	1	3.18	0	0	1		20250401	99999999
0	Y	610408095	9	ウチダのセッコウＭ	10	ｳﾁﾀﾞﾉｾｯｺｳM	33	1	ｇ	1	0.95	0	0	0	0	0	0	0	0	0	3	615100312	1	0.95	0	0	1		20250401	99999999
